elevation_m,O2_0h_g_cm3,O2_241.22028h_g_cm3,O2_481.21944h_g_cm3,O2_721.21944h_g_cm3,O2_961.21944h_g_cm3,O2_1201.2194h_g_cm3,O2_1441.2194h_g_cm3,O2_1681.2194h_g_cm3,O2_1921.2194h_g_cm3,O2_2161.2194h_g_cm3,O2_2401.2194h_g_cm3,O2_2641.2194h_g_cm3,O2_2881.2222h_g_cm3,O2_3121.2222h_g_cm3,O2_3361.2222h_g_cm3,O2_3601.2222h_g_cm3,O2_3841.2222h_g_cm3,O2_4081.2222h_g_cm3,O2_4321.2222h_g_cm3,O2_4561.2222h_g_cm3,O2_4801.2222h_g_cm3,O2_5041.2222h_g_cm3,O2_5281.2222h_g_cm3,O2_5521.2222h_g_cm3,O2_5760h_g_cm3
2.860000000000000142e+01,6.978832971071824431e-06,6.764052650761455660e-06,6.391034521276579613e-06,6.102596898863741727e-06,5.930016496216799452e-06,6.005184346389012037e-06,6.012914549458871422e-06,6.001035999719455015e-06,5.981797027648450696e-06,5.960316246477081341e-06,5.939375596660367462e-06,5.920502150032685168e-06,5.903948887563992986e-06,5.889649850795991271e-06,5.877477548889180808e-06,5.867132503164112603e-06,5.858317490144876527e-06,5.850811172390798378e-06,5.844440100122585666e-06,5.839043188598376986e-06,5.834435655903274082e-06,5.830472971564559120e-06,5.827057643507212918e-06,5.824081308938444131e-06,5.821475199589963962e-06
2.865000000000000213e+01,6.978832971071825278e-06,6.785566578146712440e-06,6.413416922513940262e-06,6.127202687977833972e-06,5.956295434370557644e-06,6.031621720846980431e-06,6.038637121684830756e-06,6.026351318450691227e-06,6.006855914118726058e-06,5.985220814921378939e-06,5.964187829635835663e-06,5.945255497835376389e-06,5.928653991911221267e-06,5.914316284290799596e-06,5.902107180526038796e-06,5.891732565837466694e-06,5.882884207208925787e-06,5.875342769371243450e-06,5.868938572266131390e-06,5.863508465020312231e-06,5.858870952175960519e-06,5.854875193263292311e-06,5.851424929529956866e-06,5.848420440021047303e-06,5.845784988015332323e-06
2.870000000000000284e+01,6.978832971071824431e-06,6.805980802825343993e-06,6.434661439924175600e-06,6.150594002417510248e-06,5.981321910923475852e-06,6.056774496535320583e-06,6.063107473246433991e-06,6.050435506864295866e-06,6.030702005365954752e-06,6.008937803679827998e-06,5.987822986300907427e-06,5.968842601158494459e-06,5.952204035372796856e-06,5.937832624476749850e-06,5.925597806091226663e-06,5.915193080514061774e-06,5.906322578890681454e-06,5.898751692095524835e-06,5.892324598836888008e-06,5.886861752228514749e-06,5.882194691660980991e-06,5.878176416943201575e-06,5.874696410484062551e-06,5.871658900029893940e-06,5.869004222262284084e-06
2.875000000000000000e+01,6.978832971071824431e-06,6.826805377833295696e-06,6.456320773504280420e-06,6.174462528850884770e-06,6.006880077446500369e-06,6.082443336725563407e-06,6.088080554470353766e-06,6.075016116227380785e-06,6.055045923758780036e-06,6.033154795587418751e-06,6.011965658457390948e-06,5.992937058152145967e-06,5.976267632202834921e-06,5.961863774840510505e-06,5.949609214058857286e-06,5.939175918860678566e-06,5.930279547138263967e-06,5.922681633118820757e-06,5.916228530991855404e-06,5.910738662514538492e-06,5.906043227091569420e-06,5.902000357843583737e-06,5.898491751654798587e-06,5.895424821262790765e-06,5.892744078630568960e-06
2.880000000000000071e+01,6.978832971071824431e-06,6.848410317578354510e-06,6.478811879761110895e-06,6.199278924280361423e-06,6.033495089148313982e-06,6.109142811897007953e-06,6.114059216655128221e-06,6.100592070470336975e-06,6.080390465124496777e-06,6.058374998435914949e-06,6.037118666843091626e-06,6.018049905649158320e-06,6.001351867270618382e-06,5.986921436220964273e-06,5.974649711626464673e-06,5.964193282073903187e-06,5.955269836025245635e-06,5.947647205164047045e-06,5.941167009464310472e-06,5.935651680899785136e-06,5.930932582236516236e-06,5.926860512070232444e-06,5.923328105083796430e-06,5.920230596618847465e-06,5.917521903830287986e-06
2.885000000000000142e+01,6.978832971071824431e-06,6.869931988119583754e-06,6.501201373684576593e-06,6.224001769500975094e-06,6.060036181696581536e-06,6.135749050128956765e-06,6.139945573771259399e-06,6.126080948754778796e-06,6.105655057559744535e-06,6.083522261798024083e-06,6.062204525641315284e-06,6.043099406927365940e-06,6.026376586104259590e-06,6.011923174458296900e-06,5.999636072063975234e-06,5.989158503501184424e-06,5.980210075980100295e-06,5.972566265044719232e-06,5.966059514525432145e-06,5.960520606954887705e-06,5.955778222032048968e-06,5.951677449796874150e-06,5.948121662832276655e-06,5.944997160428103698e-06,5.942259525478838185e-06
2.890000000000000213e+01,6.978832971071824431e-06,6.890975608129184592e-06,6.523109825985970727e-06,6.248208505450283132e-06,6.086037669689850740e-06,6.161806287623914796e-06,6.165295672949977567e-06,6.151048661591906067e-06,6.130405920948740512e-06,6.108160212088843067e-06,6.086787970715393955e-06,6.067647953346031520e-06,6.050902004186319319e-06,6.036429343699773472e-06,6.024126575568689452e-06,6.013629541309942715e-06,6.004661849026343857e-06,5.996998481227037257e-06,5.990468561215798009e-06,5.984905814295777331e-06,5.980139988017759246e-06,5.976011765706535008e-06,5.972432341483388243e-06,5.969284682445568007e-06,5.966519507444608546e-06
2.895000000000000284e+01,6.978832971071824431e-06,6.911062558308113861e-06,6.544044571863436108e-06,6.271369069692604579e-06,6.110947135688753618e-06,6.186751741639250640e-06,6.189558915944343625e-06,6.174959886761154529e-06,6.154115441894993308e-06,6.131766298315335787e-06,6.110352481714728808e-06,6.091180592575405704e-06,6.074415001899654358e-06,6.059931662388745845e-06,6.047611678186552792e-06,6.037098564453067395e-06,6.028124115012500785e-06,6.020444532022388945e-06,6.013898258012618633e-06,6.008310289863971153e-06,6.003520860143249428e-06,5.999367854083507461e-06,5.995763415297492585e-06,5.992601349377951755e-06,5.989811679504876882e-06
2.900000000000000000e+01,6.978832971071824431e-06,6.932065553677861796e-06,6.565959837090900404e-06,6.295647552056290459e-06,6.137108041463200730e-06,6.212909814573682364e-06,6.215008026122580805e-06,6.200052523742796207e-06,6.179009973927271651e-06,6.156570127791448325e-06,6.135116421711852513e-06,6.115922821463106639e-06,6.099147594033504638e-06,6.084656343229910239e-06,6.072326466185520066e-06,6.061807025375806175e-06,6.052818589803826937e-06,6.045122775861409714e-06,6.038560198088913809e-06,6.032953850107581413e-06,6.028139900011105701e-06,6.023967491628375805e-06,6.020339678452314666e-06,6.017159953477859207e-06,6.014350762223342548e-06
2.905000000000000071e+01,6.978832971071824431e-06,6.953266808090838216e-06,6.588138308874760697e-06,6.320264385125227206e-06,6.163690871455635521e-06,6.239439167701596776e-06,6.240831781377999055e-06,6.225532222198876707e-06,6.204309030127129457e-06,6.181791093273493839e-06,6.160304694902636849e-06,6.141103753465258166e-06,6.124329103380299341e-06,6.109834156130152706e-06,6.097504543493020320e-06,6.086980716423922466e-06,6.077984462553263968e-06,6.070276444052781828e-06,6.063701774190412097e-06,6.058078935626230088e-06,6.053248683586745239e-06,6.049059772387574752e-06,6.045411571712914077e-06,6.042210644725246979e-06,6.039385075356070104e-06
2.910000000000000142e+01,6.978832971071824431e-06,6.974468062503814635e-06,6.610316780658619297e-06,6.344881218194163952e-06,6.190273701448068618e-06,6.265968520829510340e-06,6.266655536633417306e-06,6.251011920654957207e-06,6.229608086326988110e-06,6.207012058755539353e-06,6.185492968093422031e-06,6.166284685467409693e-06,6.149510612727094892e-06,6.135011969030396020e-06,6.122682620800521420e-06,6.112154407472037909e-06,6.103150335302700999e-06,6.095430112244155636e-06,6.088843350291911233e-06,6.083204021144879611e-06,6.078357467162383930e-06,6.074152053146772851e-06,6.070483464973514334e-06,6.067261335972634751e-06,6.064419388488796814e-06
2.915000000000000213e+01,6.978832971071824431e-06,6.995669316916791902e-06,6.632495252442479590e-06,6.369498051263099852e-06,6.216856531440502561e-06,6.292497873957424752e-06,6.292479291888836403e-06,6.276491619111036860e-06,6.254907142526846764e-06,6.232233024237584867e-06,6.210681241284206367e-06,6.191465617469559526e-06,6.174692122073888748e-06,6.160189781930640181e-06,6.147860698108022521e-06,6.137328098520154200e-06,6.128316208052137183e-06,6.120583780435528597e-06,6.113984926393409522e-06,6.108329106663527439e-06,6.103466250738024315e-06,6.099244333905970951e-06,6.095555358234112898e-06,6.092312027220022524e-06,6.089453701621524370e-06
2.920000000000000284e+01,6.978832971071824431e-06,7.016648676467727195e-06,6.654499748174285416e-06,6.393967839207503606e-06,6.243330196725144759e-06,6.318876781569988081e-06,6.318172854543622271e-06,6.301855079740924244e-06,6.280110713262672987e-06,6.257369499949296939e-06,6.235793684270137480e-06,6.216582442450575320e-06,6.199815314894941753e-06,6.185315163350334459e-06,6.172992432927199206e-06,6.162461306042738642e-06,6.153447437206864346e-06,6.145708602831931994e-06,6.139097499416035209e-06,6.133427791594818853e-06,6.128554532420261212e-06,6.124315789891485615e-06,6.120609023177502228e-06,6.117347277583110336e-06,6.114472334579325095e-06
2.925000000000000000e+01,6.978832971071824431e-06,7.037215965668482148e-06,6.676212725586720264e-06,6.418202973829927438e-06,6.269649890690274678e-06,6.345019424163560762e-06,6.343665398314036600e-06,6.327053617624350254e-06,6.305181006615163739e-06,6.282399110481942829e-06,6.260824137770335855e-06,6.241630065253298206e-06,6.224879792278559350e-06,6.210401091909348008e-06,6.198095418676676095e-06,6.187572092260636104e-06,6.178562697099925444e-06,6.170828122983310819e-06,6.164209229906270741e-06,6.158535368588883524e-06,6.153649504284472465e-06,6.149398711836235001e-06,6.145679569673882667e-06,6.142402426955390441e-06,6.139510714518303642e-06
2.930000000000000071e+01,6.978832971071824431e-06,7.057783254869238794e-06,6.697925702999159346e-06,6.442438108452355506e-06,6.295969584655407137e-06,6.371162066757135137e-06,6.369157942084454317e-06,6.352252155507778805e-06,6.330251299967657033e-06,6.307428721014590414e-06,6.285854591270538465e-06,6.266677688056025327e-06,6.249944269662179489e-06,6.235487020468364098e-06,6.223198404426156372e-06,6.212682878478536108e-06,6.203677956992989084e-06,6.195947643134693032e-06,6.189320960396509661e-06,6.183642945582949890e-06,6.178744476148687106e-06,6.174481633780987776e-06,6.170750116170267341e-06,6.167457576327673088e-06,6.164549094457286423e-06
2.935000000000000142e+01,6.978832971071824431e-06,7.078350544069995440e-06,6.719638680411596735e-06,6.466673243074780185e-06,6.322289278620539597e-06,6.397304709350708664e-06,6.394650485854870340e-06,6.377450693391207355e-06,6.355321593320151173e-06,6.332458331547237151e-06,6.310885044770738534e-06,6.291725310858749907e-06,6.275008747045800474e-06,6.260572949027379341e-06,6.248301390175635802e-06,6.237793664696435264e-06,6.228793216886051876e-06,6.221067163286073552e-06,6.214432690886746886e-06,6.208750522577014561e-06,6.203839448012900901e-06,6.199564555725738856e-06,6.195820662666649474e-06,6.192512725699954040e-06,6.189587474396267511e-06
2.940000000000000213e+01,6.978832971071824431e-06,7.098821700283315641e-06,6.741277906172943215e-06,6.490841672303226933e-06,6.348554188710642775e-06,6.423380858834152970e-06,6.420083660981976488e-06,6.402598285862789386e-06,6.380344247021034181e-06,6.357444334120849150e-06,6.335875989067864084e-06,6.316736306816113071e-06,6.300038698443569357e-06,6.285626323332663183e-06,6.273374804473933166e-06,6.262875823114483137e-06,6.253881813446490918e-06,6.246160066074262975e-06,6.239520775136524574e-06,6.233834564349305325e-06,6.228911807569012951e-06,6.224626225168348041e-06,6.220871013266162111e-06,6.217548261643928658e-06,6.214607248186057355e-06
2.945000000000000284e+01,6.978832971071824431e-06,7.118610132733195774e-06,6.762298049953650308e-06,6.514402877725277044e-06,6.374260815384217482e-06,6.448837846194358753e-06,6.444941364277220785e-06,6.427218219701539978e-06,6.404860824734119701e-06,6.381939963825887678e-06,6.360393374755705871e-06,6.341295105646082100e-06,6.324627827032745249e-06,6.310244465449934579e-06,6.298022201933389704e-06,6.287552308135122036e-06,6.278574752141683424e-06,6.270849007772130417e-06,6.264221756331581030e-06,6.258523300046799114e-06,6.253600320222901839e-06,6.249308767245565619e-06,6.245549787439354335e-06,6.242219051297749762e-06,6.239274419773329414e-06
2.950000000000000000e+01,6.978832971071824431e-06,7.138360680238325222e-06,6.783482091378473677e-06,6.538212429889717071e-06,6.400269299753869555e-06,6.474553937307450836e-06,6.470079620391498075e-06,6.452129938486799568e-06,6.429688479802179866e-06,6.406767486840281474e-06,6.385259736407810086e-06,6.366207919386281497e-06,6.349583440400416418e-06,6.335238620451930875e-06,6.323050867371480949e-06,6.312608165947388774e-06,6.303649683992939459e-06,6.295935393881342968e-06,6.289313381100986885e-06,6.283614919188871280e-06,6.278691845822068853e-06,6.274396418961187516e-06,6.270633686404218686e-06,6.267297603771447960e-06,6.264345571531234212e-06
2.955000000000000071e+01,6.978832971071824431e-06,7.158101213102804574e-06,6.804747609874816109e-06,6.562141892589651984e-06,6.426421695949049202e-06,6.500395037016369914e-06,6.495352200139696834e-06,6.477180657398875474e-06,6.454663668321568575e-06,6.431751907946761879e-06,6.410290652122256321e-06,6.391287341157259119e-06,6.374711221035201075e-06,6.360409263804588499e-06,6.348258392520312546e-06,6.337841713324150747e-06,6.328903416459856924e-06,6.321207734194484728e-06,6.314587730497503773e-06,6.308894962217208896e-06,6.303971698738054271e-06,6.299673334352644433e-06,6.295906776384435384e-06,6.292566452291656703e-06,6.289605141413895668e-06
2.960000000000000142e+01,6.978832971071824431e-06,7.177841745967283926e-06,6.826013128371160236e-06,6.586071355289587745e-06,6.452574092144230543e-06,6.526236136725288993e-06,6.520624779887896441e-06,6.502231376310953074e-06,6.479638856840958978e-06,6.456736329053243131e-06,6.435321567836704250e-06,6.416366762928236741e-06,6.399839001669985731e-06,6.385579907157248665e-06,6.373465917669144991e-06,6.363075260700912720e-06,6.354157148926773542e-06,6.346480074507628182e-06,6.339862079894022356e-06,6.334175005245546511e-06,6.329251551654040535e-06,6.324950249744103043e-06,6.321179866364652930e-06,6.317835300811865446e-06,6.314864711296558819e-06
2.965000000000000213e+01,6.978832971071824431e-06,7.196659601598341902e-06,6.846736227983307249e-06,6.609546380853329889e-06,6.478291008078154751e-06,6.551517900829263893e-06,6.545416468869188856e-06,6.526861851452916913e-06,6.504244889250170348e-06,6.481389937018102498e-06,6.460050069581914413e-06,6.441170653644889810e-06,6.424713467708352815e-06,6.410514623466086731e-06,6.398452261545566470e-06,6.388102297270588965e-06,6.379216219003722199e-06,6.371564957799242450e-06,6.364963043310239291e-06,6.359288534016005911e-06,6.354372263898287294e-06,6.350075019024054570e-06,6.346305472396892601e-06,6.342960942267756502e-06,6.339987517931852922e-06
2.970000000000000284e+01,6.978832971071824431e-06,7.214595048087334351e-06,6.866818539817825203e-06,6.632423833958320975e-06,6.503440501321209000e-06,6.576142791743101504e-06,6.569614635059609522e-06,6.550947056726250974e-06,6.528345473569642282e-06,6.505567291317257944e-06,6.484323369115455961e-06,6.465539852704575886e-06,6.449168840665520204e-06,6.435043414941720589e-06,6.423043021310149850e-06,6.412745371419820839e-06,6.403900020826593483e-06,6.396279548025188212e-06,6.389705747204744577e-06,6.384048920045582861e-06,6.379145563555285838e-06,6.374857684822686645e-06,6.371092783390549581e-06,6.367751205851358074e-06,6.364780829227486207e-06
2.975000000000000000e+01,6.978832971071824431e-06,7.232530494576325106e-06,6.886900851652341462e-06,6.655301287063309520e-06,6.528589994564259013e-06,6.600767682656936573e-06,6.593812801250027646e-06,6.575032261999583340e-06,6.552446057889110828e-06,6.529744645616410002e-06,6.508596668648994121e-06,6.489909051764260268e-06,6.473624213622684206e-06,6.459572206417350213e-06,6.447633781074729842e-06,6.437388445569050172e-06,6.428583822649462225e-06,6.420994138251132281e-06,6.414448451099246474e-06,6.408809306075157269e-06,6.403918863212281840e-06,6.399640350621314485e-06,6.395880094384204019e-06,6.392541469434956257e-06,6.389574140523116103e-06
2.980000000000000071e+01,6.978832971071824431e-06,7.250465941065315862e-06,6.906983163486860262e-06,6.678178740168300606e-06,6.553739487807314109e-06,6.625392573570775031e-06,6.618010967440450006e-06,6.599117467272918248e-06,6.576546642208582762e-06,6.553921999915564601e-06,6.532869968182536516e-06,6.514278250823946344e-06,6.498079586579851595e-06,6.484100997892982377e-06,6.472224540839313222e-06,6.462031519718281199e-06,6.453267624472333509e-06,6.445708728477078890e-06,6.439191154993752607e-06,6.433569692104735066e-06,6.428692162869280383e-06,6.424423016419945713e-06,6.420667405377860998e-06,6.417331733018556982e-06,6.414367451818748540e-06
2.985000000000000142e+01,6.978832971071824431e-06,7.268401387554309158e-06,6.927065475321379063e-06,6.701056193273291693e-06,6.578888981050367511e-06,6.650017464484612641e-06,6.642209133630870671e-06,6.623202672546252309e-06,6.600647226528053850e-06,6.578099354214719200e-06,6.557143267716076370e-06,6.538647449883633267e-06,6.522534959537018985e-06,6.508629789368615389e-06,6.496815300603896602e-06,6.486674593867513073e-06,6.477951426295205639e-06,6.470423318703025499e-06,6.463933858888257046e-06,6.458330078134311169e-06,6.453465462526278080e-06,6.449205682218577789e-06,6.445454716371517130e-06,6.442121996602158553e-06,6.439160763114381825e-06
2.990000000000000213e+01,6.978832971071824431e-06,7.286480955869483641e-06,6.947155673137656181e-06,6.723945211900917695e-06,6.604133618448832368e-06,6.674759695662240891e-06,6.666509411473095831e-06,6.647378539846179407e-06,6.624832934991485853e-06,6.602354909765688459e-06,6.581488357022041084e-06,6.563083438265035928e-06,6.547059321886972769e-06,6.533222256711389757e-06,6.521469199423931437e-06,6.511379590789682787e-06,6.502697047245225776e-06,6.495199368796162177e-06,6.488735405290374563e-06,6.483149012922959437e-06,6.478296887123857940e-06,6.474046808850288672e-06,6.470299054073653616e-06,6.466968363237108017e-06,6.464009125174361976e-06
