time_h,reservoir_head_cm,reservoir_storage_m3,reservoir_net_flux_m3_s
97.1305467200074,882.339891924816,10.314435336,-0.000161823077315582
97.1683363784271,880.371213049509,10.2914217432309,-0.00016916439378942
97.2061260368469,878.507221842348,10.2696319353019,-0.000160168804848479
97.249164258936,876.449133150734,10.2455731537375,-0.000155280458964285
97.2922024810252,874.343831886149,10.220962463509,-0.000158842594080084
97.34121823396,872.040020756508,10.194031219506,-0.000152622384927896
97.3832317364756,870.089164471257,10.1712259704311,-0.000150779892900753
97.4252452389912,868.244254614131,10.1496592209322,-0.000142591390648398
97.4730939501896,866.214224181826,10.1259284366667,-0.000137765142531762
97.527588315721,863.804236816589,10.0977560066691,-0.000143605213548406
97.5896513431318,861.20383926864,10.0673577071003,-0.000136054789054188
97.6603342354607,858.16532150977,10.0318378408583,-0.000139590064675727
97.7408341961687,854.894346412659,9.99360057942019,-0.000131943685651278
97.7945008366407,852.927234654978,9.97060530604653,-0.000119023212203123
97.8556211771782,850.723012880663,9.94483824828859,-0.00011710530374875
97.9014614325813,849.112471914319,9.92601123977932,-0.000114085851832948
97.9407530800697,847.796704201355,9.91063009118027,-0.000108739173606132
97.9855019008205,846.286849830717,9.89298009550938,-0.000109562140253027
98.0426809495575,844.140032645863,9.86788408972517,-0.000121917255914881
98.1078015328412,841.792926260365,9.8404467299713,-0.000117036556434156
98.172922116125,839.425203438298,9.81276836683109,-0.000118064578323964
98.2380426994088,837.23863533244,9.78720767809647,-0.000109031445314764
98.3031632826926,834.999273012505,9.76102983205977,-0.000111663985984158
98.3773283914325,832.537009501833,9.73224630091327,-0.000107805751981214
98.4617942097196,829.80760516592,9.70033992924605,-0.000104928611341323
98.5251435734349,827.862346737593,9.67760011836997,-9.97107746911179e-05
98.5726555962214,826.494221570057,9.66160691812905,-9.35038199161249e-05
98.6267665110616,824.772993463962,9.64148599175895,-0.000103290551091662
98.6959082355796,822.565662347037,9.61568258620171,-0.000103665517525873
98.7650499600976,820.485511961297,9.59136590638339,-9.76925775276313e-05
98.8341916846156,818.322371437272,9.56607908294728,-0.000101590142133523
98.8934560199167,816.645598701269,9.54647783390827,-9.18729851952175e-05
98.9527203552178,814.852825513589,9.52552055510259,-9.82288302961622e-05
99.0202158481997,812.867903123841,9.50231707782201,-9.5493937016673e-05
99.0970857152068,810.651363911719,9.47640603086337,-9.36324378368174e-05
99.1739555822139,808.313698121876,9.44907903041016,-9.87491426064698e-05
99.2615018196387,805.74276052033,9.41902511367498,-9.53588692077169e-05
99.3490480570634,803.030474706066,9.38731885523646,-0.000100601628005638
99.4240876891418,800.98302188831,9.36338440561503,-8.85992913882361e-05
99.4884073737804,798.966949870168,9.33981679334434,-0.000101781577457403
99.5616603479521,796.782290091779,9.31427841270262,-9.68424108769838e-05
99.6450873463144,794.178880807983,9.28384490634457,-0.000101331126998205
99.7165962020535,792.173423973405,9.26040138415011,-9.10668955775557e-05
99.7881050577926,790.142246256338,9.23665718827917,-9.22348693176715e-05
99.869545699051,787.924674839846,9.21073407498949,-8.84185670866841e-05
99.9622975404841,785.494262190858,9.18232287615647,-8.50872559929155e-05
100.062297540484,782.835096165593,9.15123758094733,-8.63480422476228e-05
100.162297540484,780.38311038426,9.1225741950823,-7.96205162917535e-05
100.262297540484,777.906954173975,9.09362826013527,-8.04053748528673e-05
100.362297540484,775.527754556172,9.06581573478777,-7.72570148541523e-05
100.462297540484,773.124309936258,9.03771978860803,-7.804429494372e-05
100.562297540484,770.881241236534,9.01149861548727,-7.28365920021085e-05
100.662297540484,768.61558495768,8.98501339658726,-7.3570052500029e-05
100.762297540484,766.478029070697,8.9600256541366,-6.94103956963047e-05
100.862297540484,764.300546503408,8.93457117413278,-7.07068888994963e-05
100.962297540484,762.211884396425,8.91015499343145,-6.78227241703636e-05
101.062297540484,760.103039675487,8.88550288067212,-6.84780909981088e-05
101.137297540484,758.678573046883,8.8688510562862,-6.16734236515663e-05
101.222714207151,757.01224888414,8.84937194967125,-6.33466881786868e-05
101.308130873817,755.286034618142,8.82919273575871,-6.56234598781945e-05
101.40541096641,753.28872554589,8.80584445981619,-6.66696755050934e-05
101.50541096641,751.248408047195,8.78199342112033,-6.62528852662822e-05
101.60541096641,749.127810704168,8.75720392178054,-6.88597203883292e-05
101.68041096641,747.668535788367,8.74014519317241,-6.31804763264021e-05
101.765827633077,745.977675977336,8.72037926811026,-6.42794310963989e-05
101.851244299743,744.258843877541,8.70028635073338,-6.53428207378345e-05
101.948524392336,742.317288198814,8.67758982450494,-6.4808641223376e-05
